year,state,y_votes_percent
1984,IOWA,46.27617466997986
1984,NEW YORK,47.0582821297111
1984,SOUTH DAKOTA,36.70048675643214
1984,IDAHO,26.724428802585013
1984,MONTANA,38.698601236313
1984,NORTH CAROLINA,37.97213705011314
1984,CALIFORNIA,41.77546517780233
1984,OKLAHOMA,30.89017415230104
1984,PENNSYLVANIA,46.29926852287835
1984,MISSOURI,39.975249332122964
1984,DELAWARE,40.04632730080443
1984,WEST VIRGINIA,44.72756567540158
1984,OHIO,40.52931628093168
1984,TENNESSEE,41.81815190554701
1984,INDIANA,37.926570878316284
1984,ALABAMA,38.736604648681734
1984,ARKANSAS,38.77241189805592
1984,KENTUCKY,39.635817610548024
1984,MASSACHUSETTS,48.60166976274063
1984,DISTRICT OF COLUMBIA,86.14773394710076
1984,WISCONSIN,45.377984290378265
1984,ILLINOIS,43.52674669277925
1984,OREGON,43.89528866066264
1984,KANSAS,32.970522888430345
1984,SOUTH CAROLINA,35.88122058587622
1984,CONNECTICUT,39.000831236981966
1984,HAWAII,44.296275782350605
1984,NEVADA,32.68431844521708
1984,WYOMING,28.599600237928097
1984,VERMONT,41.335089272220905
1984,TEXAS,36.21369482698658
1984,FLORIDA,34.66758678645452
1984,MINNESOTA,50.09089076819495
1984,MAINE,38.93088209939838
1984,NEBRASKA,28.995246326707
1984,UTAH,24.879978990318254
1984,LOUISIANA,38.58083883745785
1984,NEW JERSEY,39.47860891850365
1984,RHODE ISLAND,48.170269755074706
1984,NEW HAMPSHIRE,31.065547745594312
1984,ALASKA,30.944087352283617
1984,COLORADO,35.634230164349404
1984,MARYLAND,47.24247280785537
1984,VIRGINIA,37.32431206078015
1984,NEW MEXICO,39.6504018708118
1984,GEORGIA,39.802179851860195
1984,ARIZONA,32.883272429993994
1984,MICHIGAN,40.45367500183143
1984,NORTH DAKOTA,34.26541761685233
1984,MISSISSIPPI,37.68496494105839
1984,WASHINGTON,43.15364898363371
2016,IOWA,44.93645215487965
2016,NEW YORK,63.41150649977537
2016,SOUTH DAKOTA,34.02814192056875
2016,IDAHO,31.689823319194417
2016,MONTANA,38.89033568297556
2016,NORTH CAROLINA,48.096254196281286
2016,CALIFORNIA,66.12822054272988
2016,OKLAHOMA,30.695262761671867
2016,PENNSYLVANIA,49.62446419250983
2016,MISSOURI,40.18143900443393
2016,DELAWARE,55.99862144368122
2016,WEST VIRGINIA,27.838947748704225
2016,OHIO,45.7323154228641
2016,TENNESSEE,36.37565695473801
2016,INDIANA,39.88269047549193
2016,ALABAMA,35.625856406039254
2016,ARKANSAS,35.714862310229535
2016,KENTUCKY,34.32937098249014
2016,MASSACHUSETTS,64.65127868962949
2016,DISTRICT OF COLUMBIA,95.69518834185408
2016,WISCONSIN,49.59201096197029
2016,ILLINOIS,59.02005139071148
2016,OREGON,56.155838945054356
2016,KANSAS,38.888529657393335
2016,SOUTH CAROLINA,42.53974363947598
2016,CONNECTICUT,57.14154751726364
2016,HAWAII,67.44133745053546
2016,NEVADA,51.2937094199852
2016,WYOMING,24.29468037084621
2016,VERMONT,65.18642632382037
2016,TEXAS,45.28677442202801
2016,FLORIDA,49.38116452722452
2016,MINNESOTA,50.831693707180484
2016,MAINE,51.59679112916253
2016,NEBRASKA,36.45232588682243
2016,UTAH,37.617101654588716
2016,LOUISIANA,39.82832276219221
2016,NEW JERSEY,57.284190142901295
2016,RHODE ISLAND,58.31070409265981
2016,NEW HAMPSHIRE,50.197028442380706
2016,ALASKA,41.61434528893193
2016,COLORADO,52.68333337268243
2016,MARYLAND,64.01099550856516
2016,VIRGINIA,52.8263762771547
2016,NEW MEXICO,54.65079493432411
2016,GEORGIA,47.338827400696786
2016,ARIZONA,48.1108795538633
2016,MICHIGAN,49.88233178303845
2016,NORTH DAKOTA,30.190757103480255
2016,MISSISSIPPI,40.91015267593994
2016,WASHINGTON,58.786931200064764
1988,IOWA,55.14848114008251
1988,NEW YORK,53.42205263918794
1988,SOUTH DAKOTA,46.8076211914141
1988,IDAHO,36.71217714936695
1988,MONTANA,47.01181027861571
1988,NORTH CAROLINA,41.84246213144999
1988,CALIFORNIA,48.19268946362411
1988,OKLAHOMA,41.61018772755833
1988,PENNSYLVANIA,48.83045300466226
1988,MISSOURI,48.00308831902278
1988,DELAWARE,43.75881040413072
1988,WEST VIRGINIA,52.376893197620575
1988,OHIO,44.525935349749254
1988,TENNESSEE,41.781359498029225
1988,INDIANA,39.87400887506799
1988,ALABAMA,40.254431601911094
1988,ARKANSAS,42.80835728688489
1988,KENTUCKY,44.14623218821146
1988,MASSACHUSETTS,53.98258893318696
1988,DISTRICT OF COLUMBIA,85.24575260565678
1988,WISCONSIN,51.82346629456104
1988,ILLINOIS,48.95072300364114
1988,OREGON,52.383680797597954
1988,KANSAS,43.27249829781352
1988,SOUTH CAROLINA,37.927854435581686
1988,CONNECTICUT,47.41884954356701
1988,HAWAII,54.80627598015892
1988,NEVADA,39.18141083541434
1988,WYOMING,38.575123577422694
1988,VERMONT,48.218286923275556
1988,TEXAS,43.65366706886273
1988,FLORIDA,38.747928354148414
1988,MINNESOTA,53.55085992524404
1988,MAINE,44.228981296531686
1988,NEBRASKA,39.4459145058286
1988,UTAH,32.612125168099276
1988,LOUISIANA,44.80870767605027
1988,NEW JERSEY,43.098842386464824
1988,RHODE ISLAND,55.87787055331063
1988,NEW HAMPSHIRE,36.76636727286612
1988,ALASKA,37.83668256574661
1988,COLORADO,46.04617561850285
1988,MARYLAND,48.53556976888299
1988,VIRGINIA,39.64105394241759
1988,NEW MEXICO,47.490084259514646
1988,GEORGIA,39.796383655239644
1988,ARIZONA,39.2565084690075
1988,MICHIGAN,46.02195003994486
1988,NORTH DAKOTA,43.40464427213233
1988,MISSISSIPPI,39.478917044817216
1988,WASHINGTON,50.80771175458582
2020,IOWA,45.816736915362945
2020,NEW YORK,61.71683489301225
2020,SOUTH DAKOTA,36.5652201383185
2020,IDAHO,34.12285707492213
2020,MONTANA,41.6028199079519
2020,NORTH CAROLINA,49.31581746681328
2020,CALIFORNIA,64.90891136066757
2020,OKLAHOMA,33.059960503093485
2020,PENNSYLVANIA,50.58920525934906
2020,MISSOURI,42.164179355598556
2020,DELAWARE,59.62674416498447
2020,WEST VIRGINIA,30.201467686077972
2020,OHIO,45.923302352297284
2020,TENNESSEE,38.172229627933646
2020,INDIANA,41.80495199255704
2020,ALABAMA,37.08862516664528
2020,ARKANSAS,35.78756672201685
2020,KENTUCKY,36.79989709973703
2020,MASSACHUSETTS,67.11554954014815
2020,DISTRICT OF COLUMBIA,94.46695384761945
2020,WISCONSIN,50.319063266533995
2020,ILLINOIS,58.65904373280692
2020,OREGON,58.30715698544173
2020,KANSAS,42.50657174436865
2020,SOUTH CAROLINA,44.073391250417906
2020,CONNECTICUT,60.195049088077845
2020,HAWAII,65.03266464651489
2020,NEVADA,51.22311734004381
2020,WYOMING,27.519565624414902
2020,VERMONT,68.29918655280656
2020,TEXAS,47.16927876322047
2020,FLORIDA,48.305245337858445
2020,MINNESOTA,53.63951364856667
2020,MAINE,54.670404582003975
2020,NEBRASKA,40.215947753398275
2020,UTAH,39.30639487814837
2020,LOUISIANA,40.53555954370895
2020,NEW JERSEY,58.07128358679484
2020,RHODE ISLAND,60.59935988395926
2020,NEW HAMPSHIRE,53.74834772159504
2020,ALASKA,44.73815127615069
2020,COLORADO,56.93831949230015
2020,MARYLAND,67.02904704709233
2020,VIRGINIA,55.15468699939991
2020,NEW MEXICO,55.51849015171974
2020,GEORGIA,50.11932966290865
2020,ARIZONA,50.15683167912931
2020,MICHIGAN,51.41355934440946
2020,NORTH DAKOTA,32.78259157710337
2020,MISSISSIPPI,41.61501417261114
2020,WASHINGTON,59.92550318479069
1992,IOWA,53.73252911356214
1992,NEW YORK,62.11082540422493
1992,SOUTH DAKOTA,47.73896623166135
1992,IDAHO,40.33851697884342
1992,MONTANA,51.7240571248753
1992,NORTH CAROLINA,49.541535720813286
1992,CALIFORNIA,58.51672876937908
1992,OKLAHOMA,44.37788169738132
1992,PENNSYLVANIA,55.548529461015306
1992,MISSOURI,56.50696610031356
1992,DELAWARE,55.19799270472529
1992,WEST VIRGINIA,57.76883808194075
1992,OHIO,51.168163346954515
1992,TENNESSEE,52.59803664707596
1992,INDIANA,46.16510546606123
1992,ALABAMA,46.178873540097015
1992,ARKANSAS,59.992267066122515
1992,KENTUCKY,51.86877769476605
1992,MASSACHUSETTS,62.09222867120157
1992,DISTRICT OF COLUMBIA,90.29706961939273
1992,WISCONSIN,52.79450850211545
1992,ILLINOIS,58.588218212246794
1992,OREGON,56.63389151659282
1992,KANSAS,46.45894441238242
1992,SOUTH CAROLINA,47.64315457275972
1992,CONNECTICUT,54.12511670742668
1992,HAWAII,56.719977730821306
1992,NEVADA,51.824777519617726
1992,WYOMING,46.20797657060343
1992,VERMONT,60.254201358506904
1992,TEXAS,47.7578368341145
1992,FLORIDA,48.803158910419015
1992,MINNESOTA,57.721340224486354
1992,MAINE,56.05587286454831
1992,NEBRASKA,38.688269567668435
1992,UTAH,36.24642088601967
1992,LOUISIANA,52.66513786041564
1992,NEW JERSEY,51.420318352093446
1992,RHODE ISLAND,61.84372281820818
1992,NEW HAMPSHIRE,50.7965513554495
1992,ALASKA,43.42573796132983
1992,COLORADO,52.80206552282498
1992,MARYLAND,58.299900039217654
1992,VIRGINIA,47.44498706585656
1992,NEW MEXICO,55.14215676975641
1992,GEORGIA,50.342128451096634
1992,ARIZONA,48.69809601698806
1992,MICHIGAN,54.61515964697112
1992,NORTH DAKOTA,42.12529522709123
1992,MISSISSIPPI,45.071510532615804
1992,WASHINGTON,57.59170107251122
2012,IOWA,52.959351928100176
2012,NEW YORK,66.04269487027739
2012,SOUTH DAKOTA,40.78150086180476
2012,IDAHO,33.578613156424666
2012,MONTANA,42.96576813611854
2012,NORTH CAROLINA,48.965965096995
2012,CALIFORNIA,61.872811163296625
2012,OKLAHOMA,33.22768025698344
2012,PENNSYLVANIA,52.73193400189183
2012,MISSOURI,45.22133324662003
2012,DELAWARE,59.44695491927816
2012,WEST VIRGINIA,36.32570236795726
2012,OHIO,51.51405676924949
2012,TENNESSEE,39.64892847370595
2012,INDIANA,44.799625402672696
2012,ALABAMA,38.78377146656229
2012,ARKANSAS,37.84559464877038
2012,KENTUCKY,38.45722760619509
2012,MASSACHUSETTS,61.785680749060006
2012,DISTRICT OF COLUMBIA,92.58764920211752
2012,WISCONSIN,53.46342998287241
2012,ILLINOIS,58.57752339211691
2012,OREGON,56.27116717874738
2012,KANSAS,38.886673254746945
2012,SOUTH CAROLINA,44.69174529543463
2012,CONNECTICUT,58.772577476907095
2012,HAWAII,71.70384850107442
2012,NEVADA,53.407542163346534
2012,WYOMING,28.839365988478573
2012,VERMONT,68.24725882639062
2012,TEXAS,41.99210278489362
2012,FLORIDA,50.44225213936623
2012,MINNESOTA,53.94122646169819
2012,MAINE,57.85992139357711
2012,NEBRASKA,38.870609731774636
2012,UTAH,25.373811104852518
2012,LOUISIANA,41.25317438588602
2012,NEW JERSEY,58.951965550585776
2012,RHODE ISLAND,64.01674597888213
2012,NEW HAMPSHIRE,52.83375197825811
2012,ALASKA,42.684709518439625
2012,COLORADO,52.747988314202516
2012,MARYLAND,63.32172578690598
2012,VIRGINIA,51.96737668876448
2012,NEW MEXICO,55.295204646908694
2012,GEORGIA,46.04335090194328
2012,ARIZONA,45.38661977629681
2012,MICHIGAN,54.80053207117788
2012,NORTH DAKOTA,39.888791711088274
2012,MISSISSIPPI,44.19810080121222
2012,WASHINGTON,57.62829827062185
1996,IOWA,55.733388923732726
1996,NEW YORK,67.7320293812358
1996,SOUTH DAKOTA,48.06641460486553
1996,IDAHO,39.20097242428407
1996,MONTANA,48.312589549275835
1996,NORTH CAROLINA,47.47001333026536
1996,CALIFORNIA,57.21626523096894
1996,OKLAHOMA,45.59939089329422
1996,PENNSYLVANIA,55.16120536083255
1996,MISSOURI,53.54703747642815
1996,DELAWARE,58.623656632569954
1996,WEST VIRGINIA,58.35466517610786
1996,OHIO,53.59694918172054
1996,TENNESSEE,51.286642341860556
1996,INDIANA,46.85159364495435
1996,ALABAMA,46.266128846311055
1996,ARKANSAS,59.35282486475548
1996,KENTUCKY,50.52905118434285
1996,MASSACHUSETTS,68.63782540541509
1996,DISTRICT OF COLUMBIA,90.12354820886425
1996,WISCONSIN,55.91919666145018
1996,ILLINOIS,59.60509218545777
1996,OREGON,54.69311571965822
1996,KANSAS,39.92763445201585
1996,SOUTH CAROLINA,46.888024078014546
1996,CONNECTICUT,60.36350688231274
1996,HAWAII,64.27615180824881
1996,NEVADA,50.58653135524704
1996,WYOMING,42.51208256510402
1996,VERMONT,63.18283038406202
1996,TEXAS,47.33937661787773
1996,FLORIDA,53.1549611951064
1996,MINNESOTA,59.38068927137576
1996,MAINE,62.662120416855316
1996,NEBRASKA,39.44517749921697
1996,UTAH,37.980512180743865
1996,LOUISIANA,56.56083827159215
1996,NEW JERSEY,59.9667932033127
1996,RHODE ISLAND,69.00421338749841
1996,NEW HAMPSHIRE,55.61163171068921
1996,ALASKA,39.57149749416618
1996,COLORADO,49.240792369772564
1996,MARYLAND,58.63842348627239
1996,VIRGINIA,48.939405492933105
1996,NEW MEXICO,54.02413056103159
1996,GEORGIA,49.36773080144583
1996,ARIZONA,51.22377115185426
1996,MICHIGAN,57.324413366696774
1996,NORTH DAKOTA,46.08868099415835
1996,MISSISSIPPI,47.252776245412896
1996,WASHINGTON,57.19465284478128
2000,IOWA,50.16277918751817
2000,NEW YORK,63.57599158301068
2000,SOUTH DAKOTA,38.38528742762614
2000,IDAHO,29.151509544255994
2000,MONTANA,36.34363802133028
2000,NORTH CAROLINA,43.53600301849695
2000,CALIFORNIA,56.20298999907179
2000,OKLAHOMA,38.919328777881084
2000,PENNSYLVANIA,52.14847871680315
2000,MISSOURI,48.288051343249336
2000,DELAWARE,56.740064785288446
2000,WEST VIRGINIA,46.75792598406259
2000,OHIO,48.16127777933392
2000,TENNESSEE,48.03713321482099
2000,INDIANA,41.995217467418065
2000,ALABAMA,42.39305807866891
2000,ARKANSAS,47.19931048957919
2000,KENTUCKY,42.272384734323424
2000,MASSACHUSETTS,64.78934376063381
2000,DISTRICT OF COLUMBIA,90.48769447777848
2000,WISCONSIN,50.115068303157805
2000,ILLINOIS,56.18001031583959
2000,OREGON,50.235891985530564
2000,KANSAS,39.083092536471916
2000,SOUTH CAROLINA,41.837893932349736
2000,CONNECTICUT,59.25565804885452
2000,HAWAII,59.82729628042934
2000,NEVADA,48.14316150032757
2000,WYOMING,29.01769435968296
2000,VERMONT,55.4403508967734
2000,TEXAS,39.04372985143706
2000,FLORIDA,49.99539059196645
2000,MINNESOTA,51.28641197581132
2000,MAINE,52.74784154100042
2000,NEBRASKA,34.82051913791498
2000,UTAH,28.27449456867586
2000,LOUISIANA,46.06075403365277
2000,NEW JERSEY,58.211409416720926
2000,RHODE ISLAND,65.64911606759932
2000,NEW HAMPSHIRE,49.33219980478119
2000,ALASKA,32.06305143627081
2000,COLORADO,45.51408005672097
2000,MARYLAND,58.432298942454295
2000,VIRGINIA,45.85276369416675
2000,NEW MEXICO,50.03192602930914
2000,GEORGIA,44.01624637709734
2000,ARIZONA,46.71740083286014
2000,MICHIGAN,52.634606481734096
2000,NORTH DAKOTA,35.272603429383715
2000,MISSISSIPPI,41.39451516075371
2000,WASHINGTON,52.94477100940541
2004,IOWA,49.66332073728709
2004,NEW YORK,59.829790656446114
2004,SOUTH DAKOTA,39.08670919890631
2004,IDAHO,30.677261816635696
2004,MONTANA,39.49992382433665
2004,NORTH CAROLINA,43.75802799815888
2004,CALIFORNIA,55.041320452822454
2004,OKLAHOMA,34.42959833524394
2004,PENNSYLVANIA,51.25828209706239
2004,MISSOURI,46.38028733456015
2004,DELAWARE,53.8315062450916
2004,WEST VIRGINIA,43.52028937025452
2004,OHIO,48.941255995210796
2004,TENNESSEE,42.81455454525927
2004,INDIANA,39.57652375034154
2004,ALABAMA,37.10222864771775
2004,ARKANSAS,45.06425174833222
2004,KENTUCKY,39.992380084526076
2004,MASSACHUSETTS,62.74285551299189
2004,DISTRICT OF COLUMBIA,90.52027864743607
2004,WISCONSIN,50.19180327426925
2004,ILLINOIS,55.20863404955345
2004,OREGON,52.10862577445008
2004,KANSAS,37.132901218917766
2004,SOUTH CAROLINA,41.363541740250795
2004,CONNECTICUT,55.274947560584124
2004,HAWAII,54.40444800293027
2004,NEVADA,48.6824042751385
2004,WYOMING,29.687296826828295
2004,VERMONT,60.30100213925116
2004,TEXAS,38.48980810289008
2004,FLORIDA,47.47632042433121
2004,MINNESOTA,51.76091061066895
2004,MAINE,54.58301641030861
2004,NEBRASKA,33.1526627404053
2004,UTAH,26.653560839877958
2004,LOUISIANA,42.669058730756504
2004,NEW JERSEY,53.370536318842206
2004,RHODE ISLAND,60.57751057587814
2004,NEW HAMPSHIRE,50.690288620137316
2004,ALASKA,36.773717018753686
2004,COLORADO,47.63377044175737
2004,MARYLAND,56.56571308191792
2004,VIRGINIA,45.86630328646994
2004,NEW MEXICO,49.59966411364512
2004,GEORGIA,41.645767303590446
2004,ARIZONA,44.72499496951174
2004,MICHIGAN,51.7258444679652
2004,NORTH DAKOTA,36.09064585005671
2004,MISSISSIPPI,40.49499923037864
2004,WASHINGTON,53.646537683452955
2008,IOWA,54.84877778946735
2008,NEW YORK,65.76385737978426
2008,SOUTH DAKOTA,45.704292765884624
2008,IDAHO,36.97541019497945
2008,MONTANA,48.83059671605927
2008,NORTH CAROLINA,50.16596330006731
2008,CALIFORNIA,62.27844959158541
2008,OKLAHOMA,34.354918877306496
2008,PENNSYLVANIA,55.22970381548445
2008,MISSOURI,49.93242085032335
2008,DELAWARE,62.63813864988856
2008,WEST VIRGINIA,43.32625623286275
2008,OHIO,52.33384076225413
2008,TENNESSEE,42.36852819764554
2008,INDIANA,50.52195344537809
2008,ALABAMA,39.109097246427325
2008,ARKANSAS,39.82827938928274
2008,KENTUCKY,41.76657241229539
2008,MASSACHUSETTS,63.19707821335295
2008,DISTRICT OF COLUMBIA,93.40076833341567
2008,WISCONSIN,57.05567824781841
2008,ILLINOIS,62.73426404455936
2008,OREGON,58.41372117722718
2008,KANSAS,42.38772418109056
2008,SOUTH CAROLINA,45.45557081079087
2008,CONNECTICUT,61.31833824975418
2008,HAWAII,72.99372587845542
2008,NEVADA,56.3867381251961
2008,WYOMING,33.43797664490408
2008,VERMONT,68.8991817393381
2008,TEXAS,44.06406324905928
2008,FLORIDA,51.419660030899294
2008,MINNESOTA,55.22937499539274
2008,MAINE,58.8295249834076
2008,NEBRASKA,42.39092557783436
2008,UTAH,35.47363862725993
2008,LOUISIANA,40.542825838414636
2008,NEW JERSEY,57.86462987142395
2008,RHODE ISLAND,64.19813750914578
2008,NEW HAMPSHIRE,54.868541120109505
2008,ALASKA,38.9352150834029
2008,COLORADO,54.55063469317342
2008,MARYLAND,62.93008729288553
2008,VIRGINIA,53.18258440612755
2008,NEW MEXICO,57.66490001879759
2008,GEORGIA,47.37166448918821
2008,ARIZONA,45.68609928038368
2008,MICHIGAN,58.37130157615452
2008,NORTH DAKOTA,45.59134371803188
2008,MISSISSIPPI,43.358069007136166
2008,WASHINGTON,58.75202680210895
1976,IOWA,49.48383414684765
1976,NEW YORK,53.4451946087019
1976,SOUTH DAKOTA,49.25696563319523
1976,IDAHO,38.267009374055036
1976,MONTANA,46.21565385401379
1976,NORTH CAROLINA,55.55329249846495
1976,CALIFORNIA,49.082172693181796
1976,OKLAHOMA,49.384779483374295
1976,PENNSYLVANIA,51.3571390921736
1976,MISSOURI,51.841907125758766
1976,DELAWARE,52.7301380893124
1976,WEST VIRGINIA,58.06951864533234
1976,OHIO,50.11635459664862
1976,TENNESSEE,56.57294458053167
1976,INDIANA,46.15122219230517
1976,ALABAMA,56.66672397785496
1976,ARKANSAS,65.04885147819915
1976,KENTUCKY,53.65402864664347
1976,MASSACHUSETTS,58.114622171105935
1976,DISTRICT OF COLUMBIA,83.17772238685264
1976,WISCONSIN,50.86164366749966
1976,ILLINOIS,48.99716625636061
1976,OREGON,49.91282682307967
1976,KANSAS,46.12445923746186
1976,SOUTH CAROLINA,56.566109044915905
1976,CONNECTICUT,47.389983293786514
1976,HAWAII,51.28263123829938
1976,NEVADA,47.730604071183784
1976,WYOMING,40.16559539482176
1976,VERMONT,43.66136318994304
1976,TEXAS,51.59850322837711
1976,FLORIDA,52.6802018720792
1976,MINNESOTA,56.6419819719711
1976,MAINE,49.568821102904614
1976,NEBRASKA,39.373548552603154
1976,UTAH,35.01994161740555
1976,LOUISIANA,52.95957514788066
1976,NEW JERSEY,48.899331526049295
1976,RHODE ISLAND,55.67237731880602
1976,NEW HAMPSHIRE,44.260747047185085
1976,ALASKA,38.108171226419174
1976,COLORADO,44.092456168385354
1976,MARYLAND,53.035419923436386
1976,VIRGINIA,49.313581144536336
1976,NEW MEXICO,48.755232483451174
1976,GEORGIA,66.93829485931742
1976,ARIZONA,41.38669698310381
1976,MICHIGAN,47.25622595013001
1976,NORTH DAKOTA,46.96198949482679
1976,MISSISSIPPI,50.9678885287533
1976,WASHINGTON,47.979706432204836
1980,IOWA,42.93684972879164
1980,NEW YORK,50.844863803541955
1980,SOUTH DAKOTA,34.36654114190034
1980,IDAHO,27.48677321266878
1980,MONTANA,36.33475554570473
1980,NORTH CAROLINA,48.90031737025543
1980,CALIFORNIA,40.53337544079053
1980,OKLAHOMA,36.6278667196309
1980,PENNSYLVANIA,46.13836413288337
1980,MISSOURI,46.43458565855658
1980,DELAWARE,48.73321474982259
1980,WEST VIRGINIA,52.36978172012975
1980,OHIO,44.26451498992538
1980,TENNESSEE,49.850077539514594
1980,INDIANA,40.20267132985023
1980,ALABAMA,49.323661692960535
1980,ARKANSAS,49.68029405707653
1980,KENTUCKY,49.28725439873041
1980,MASSACHUSETTS,49.90932698314368
1980,DISTRICT OF COLUMBIA,84.81673005783358
1980,WISCONSIN,47.40969142143971
1980,ILLINOIS,45.660337617889034
1980,OREGON,44.44740615642638
1980,KANSAS,36.52451056147966
1980,SOUTH CAROLINA,49.36270672982155
1980,CONNECTICUT,44.44280367728735
1980,HAWAII,51.084059235086904
1980,NEVADA,30.07267133699923
1980,WYOMING,30.86737402187014
1980,VERMONT,46.410692037603354
1980,TEXAS,42.832659206184545
1980,FLORIDA,40.94923705280309
1980,MINNESOTA,52.2136145571868
1980,MAINE,48.090516565976635
1980,NEBRASKA,28.41755487178086
1980,UTAH,22.034814957984086
1980,LOUISIANA,47.18911401140074
1980,NEW JERSEY,42.59085548536873
1980,RHODE ISLAND,56.166055474535234
1980,NEW HAMPSHIRE,32.93230762715197
1980,ALASKA,32.70081435515888
1980,COLORADO,36.06965978713541
1980,MARYLAND,51.6191380662185
1980,VIRGINIA,43.184139470875536
1980,NEW MEXICO,40.09173325688895
1980,GEORGIA,57.66239969245167
1980,ARIZONA,31.78791316766491
1980,MICHIGAN,46.45358910320159
1980,NORTH DAKOTA,29.01929024787089
1980,MISSISSIPPI,49.321667796454385
1980,WASHINGTON,42.904653905111196
